trial_id,company,drug_class,trial_phase,country_code,aci,patient_count,base_fee_eur,date
44665,NovaTrial_Ltd,Rare_Disease,Phase_IV,ES,E,279,274.83,2023-06-02
44666,ClinPath_AG,Immunology,Phase_II,NL,D,234,425.9,2023-08-29
44667,MedResearch_Inc,Neurology,Phase_II,NL,C,30,361.95,2024-01-25
44668,CurePath_AB,Rare_Disease,Phase_IV,NL,B,449,369.47,2023-08-15
44669,TriPharm_LLC,Cardiology,Phase_II,AU,C,18,240.15,2022-03-06
44670,NovaTrial_Ltd,Rare_Disease,Phase_III,AU,A,357,424.15,2023-08-19
44671,BioPharm_Corp,Rare_Disease,Phase_II,FR,B,179,112.41,2023-01-18
44672,CurePath_AB,Neurology,Phase_III,US,C,468,139.75,2023-03-28
44673,TrialBridge_SA,Rare_Disease,Phase_III,US,B,317,345.24,2023-02-11
44674,MedResearch_Inc,Immunology,Phase_I,DE,C,452,461.66,2023-01-22
44675,BioPharm_Corp,Cardiology,Phase_II,ES,B,363,108.1,2022-09-16
44676,TrialBridge_SA,Neurology,Phase_I,CA,D,478,164.52,2022-12-29
44677,NovaTrial_Ltd,Cardiology,Phase_II,US,C,142,455.6,2024-02-20
44678,TrialBridge_SA,Rare_Disease,Phase_III,BR,A,32,87.04,2022-09-04
44679,NovaTrial_Ltd,Rare_Disease,Phase_III,US,A,187,228.89,2024-04-11
44680,ClinPath_AG,Immunology,Phase_II,BR,B,13,91.15,2023-04-26
44681,NovaTrial_Ltd,Oncology,Phase_II,DE,A,375,447.3,2023-11-01
44682,NovaTrial_Ltd,Rare_Disease,Phase_I,NL,A,320,220.65,2022-05-10
44683,BioAxis_Pty,Cardiology,Phase_II,NL,E,244,227.85,2022-08-16
44684,BioAxis_Pty,Cardiology,Phase_I,NL,E,73,89.84,2024-09-15
44685,PharmaScope_BV,Oncology,Phase_IV,CA,B,148,208.49,2024-06-29
44686,CurePath_AB,Oncology,Phase_I,US,E,224,180.85,2022-03-18
44687,TriPharm_LLC,Rare_Disease,Phase_II,US,D,176,144.99,2024-09-17
44688,NovaTrial_Ltd,Oncology,Phase_III,NL,E,462,332.22,2024-07-06
44689,ClinPath_AG,Neurology,Phase_II,US,C,119,329.94,2022-05-31
44690,BioAxis_Pty,Immunology,Phase_IV,CA,C,352,189.32,2022-09-22
44691,TrialBridge_SA,Immunology,Phase_III,AU,A,229,277.12,2022-07-14
44692,MedResearch_Inc,Rare_Disease,Phase_III,CA,B,132,498.21,2024-07-24
44693,TrialBridge_SA,Rare_Disease,Phase_IV,BR,E,175,176.5,2024-07-24
44694,TrialBridge_SA,Cardiology,Phase_II,AU,A,228,258.72,2024-02-29
44695,TrialBridge_SA,Immunology,Phase_IV,JP,C,349,456.4,2022-10-02
44696,TrialBridge_SA,Neurology,Phase_III,JP,D,437,330.18,2024-10-06
44697,BioPharm_Corp,Cardiology,Phase_I,NL,E,141,81.97,2024-07-17
44698,BioAxis_Pty,Neurology,Phase_IV,AU,D,316,171.12,2024-08-11
44699,NovaTrial_Ltd,Immunology,Phase_IV,FR,A,245,65.21,2023-01-30
44700,TrialBridge_SA,Immunology,Phase_IV,AU,B,244,241.71,2024-02-08
44701,TrialBridge_SA,Neurology,Phase_III,FR,C,420,293.84,2024-01-11
44702,BioPharm_Corp,Cardiology,Phase_II,FR,E,24,386.54,2022-06-16
44703,ClinPath_AG,Immunology,Phase_III,FR,C,276,142.63,2023-10-01
44704,ClinPath_AG,Cardiology,Phase_III,AU,C,265,91.88,2023-08-25
44705,ClinPath_AG,Neurology,Phase_I,ES,D,419,335.22,2023-10-03
44706,MedResearch_Inc,Immunology,Phase_I,ES,A,384,427.59,2023-01-08
44707,ClinPath_AG,Rare_Disease,Phase_II,IT,B,344,310.52,2024-01-04
44708,TrialBridge_SA,Oncology,Phase_IV,FR,A,63,282.68,2024-08-28
44709,BioPharm_Corp,Rare_Disease,Phase_IV,NL,A,230,468.56,2023-10-25
44710,NovaTrial_Ltd,Immunology,Phase_I,CA,B,318,446.3,2024-08-13
44711,TrialBridge_SA,Oncology,Phase_II,ES,E,256,443.86,2024-04-25
44712,MedResearch_Inc,Oncology,Phase_II,JP,D,341,245.13,2022-12-11
44713,PharmaScope_BV,Oncology,Phase_III,AU,B,161,81.7,2024-03-17
44714,BioPharm_Corp,Oncology,Phase_III,AU,C,405,395.1,2024-01-07
44715,ClinPath_AG,Cardiology,Phase_II,BR,D,267,270.58,2024-10-31
44716,MedResearch_Inc,Cardiology,Phase_III,DE,A,250,290.39,2023-01-06
44717,BioPharm_Corp,Oncology,Phase_I,AU,A,276,212.73,2022-06-29
44718,TrialBridge_SA,Cardiology,Phase_III,BR,B,475,120.37,2024-01-14
44719,BioPharm_Corp,Rare_Disease,Phase_IV,FR,E,178,64.92,2023-11-24
44720,TriPharm_LLC,Rare_Disease,Phase_IV,NL,E,362,101.15,2023-11-04
44721,BioPharm_Corp,Rare_Disease,Phase_III,DE,B,85,332.62,2024-03-21
44722,NovaTrial_Ltd,Neurology,Phase_I,DE,A,272,180.11,2023-07-14
44723,TrialBridge_SA,Immunology,Phase_I,CA,A,428,405.56,2022-02-03
44724,BioPharm_Corp,Neurology,Phase_IV,US,C,189,227.98,2024-08-20
44725,GlobalClin_KK,Neurology,Phase_III,JP,A,148,257.64,2022-10-31
44726,MedResearch_Inc,Immunology,Phase_I,IT,A,100,232.97,2022-09-27
44727,BioPharm_Corp,Cardiology,Phase_II,US,D,351,463.05,2024-06-11
44728,GlobalClin_KK,Cardiology,Phase_I,NL,B,500,279.12,2024-05-24
44729,BioPharm_Corp,Rare_Disease,Phase_III,ES,B,476,66.48,2023-07-08
44730,GlobalClin_KK,Neurology,Phase_IV,AU,A,402,118.05,2024-01-26
44731,GlobalClin_KK,Neurology,Phase_I,NL,D,86,147.56,2022-03-30
44732,MedResearch_Inc,Immunology,Phase_IV,DE,D,117,384.54,2022-11-05
44733,GlobalClin_KK,Oncology,Phase_III,AU,B,134,144.9,2022-09-24
44734,BioPharm_Corp,Rare_Disease,Phase_I,AU,C,32,316.99,2023-04-08
44735,CurePath_AB,Rare_Disease,Phase_II,NL,B,174,482.49,2023-01-27
44736,TriPharm_LLC,Oncology,Phase_II,DE,A,81,399.3,2022-03-17
44737,NovaTrial_Ltd,Cardiology,Phase_IV,FR,C,71,325.51,2024-01-25
44738,TrialBridge_SA,Immunology,Phase_I,AU,A,142,342.2,2023-10-17
44739,PharmaScope_BV,Rare_Disease,Phase_III,JP,C,341,293.02,2023-02-20
44740,BioAxis_Pty,Oncology,Phase_III,NL,B,394,86.36,2024-08-31
44741,ClinPath_AG,Oncology,Phase_III,AU,A,333,456.73,2023-01-31
44742,MedResearch_Inc,Neurology,Phase_IV,NL,E,153,277.68,2022-05-10
44743,MedResearch_Inc,Oncology,Phase_III,NL,A,290,373.18,2024-07-18
44744,CurePath_AB,Cardiology,Phase_III,ES,D,103,222.28,2022-05-25
44745,TrialBridge_SA,Neurology,Phase_II,DE,C,443,132.93,2022-03-20
44746,BioAxis_Pty,Rare_Disease,Phase_III,IT,C,459,478.87,2023-06-05
44747,BioPharm_Corp,Cardiology,Phase_IV,JP,C,185,309.26,2023-09-27
44748,BioPharm_Corp,Immunology,Phase_IV,FR,B,361,339.22,2022-11-05
44749,TriPharm_LLC,Cardiology,Phase_II,CA,E,387,279.97,2024-07-08
44750,BioPharm_Corp,Immunology,Phase_III,BR,D,170,278.68,2022-10-31
44751,GlobalClin_KK,Oncology,Phase_II,FR,D,493,339.29,2024-11-22
44752,NovaTrial_Ltd,Oncology,Phase_III,ES,B,170,308.08,2023-12-01
44753,TrialBridge_SA,Immunology,Phase_III,DE,A,41,467.73,2022-07-22
44754,CurePath_AB,Cardiology,Phase_II,FR,C,127,145.44,2023-03-26
44755,PharmaScope_BV,Rare_Disease,Phase_IV,ES,E,239,138.56,2022-03-25
44756,ClinPath_AG,Cardiology,Phase_III,AU,C,92,425.51,2024-07-14
44757,NovaTrial_Ltd,Cardiology,Phase_IV,FR,C,388,268.44,2023-12-12
44758,MedResearch_Inc,Oncology,Phase_III,NL,C,250,234.86,2023-04-16
44759,TriPharm_LLC,Cardiology,Phase_III,JP,A,122,166.91,2024-01-15
44760,TrialBridge_SA,Neurology,Phase_III,BR,B,157,84.33,2023-11-06
44761,PharmaScope_BV,Cardiology,Phase_I,ES,C,91,470.95,2023-10-20
44762,GlobalClin_KK,Neurology,Phase_II,AU,E,141,462.14,2023-03-13
44763,TrialBridge_SA,Immunology,Phase_III,NL,A,77,426.21,2023-01-21
44764,PharmaScope_BV,Cardiology,Phase_I,ES,B,253,80.77,2022-10-08
44765,NovaTrial_Ltd,Oncology,Phase_III,CA,B,148,139.03,2024-05-12
44766,PharmaScope_BV,Immunology,Phase_I,AU,D,363,375.25,2023-06-01
44767,ClinPath_AG,Oncology,Phase_III,NL,A,349,169.72,2023-05-29
44768,MedResearch_Inc,Immunology,Phase_IV,IT,C,198,225.82,2024-02-29
44769,MedResearch_Inc,Cardiology,Phase_I,DE,B,195,300.22,2023-08-05
44770,BioPharm_Corp,Immunology,Phase_I,NL,E,290,469.59,2024-11-10
44771,TrialBridge_SA,Neurology,Phase_IV,AU,D,37,350.88,2022-09-21
44772,NovaTrial_Ltd,Rare_Disease,Phase_III,NL,B,171,138.12,2022-02-16
44773,PharmaScope_BV,Cardiology,Phase_IV,FR,B,336,498.02,2023-04-07
44774,CurePath_AB,Cardiology,Phase_III,ES,B,481,362.1,2023-08-06
44775,CurePath_AB,Oncology,Phase_I,FR,B,155,398.97,2024-06-19
44776,TriPharm_LLC,Rare_Disease,Phase_I,AU,C,118,273.85,2023-11-29
44777,NovaTrial_Ltd,Rare_Disease,Phase_III,DE,C,365,168.61,2024-10-26
44778,CurePath_AB,Immunology,Phase_I,CA,B,230,373.46,2022-04-04
44779,CurePath_AB,Rare_Disease,Phase_IV,AU,C,369,443.69,2023-08-12
44780,MedResearch_Inc,Immunology,Phase_I,JP,D,286,417.81,2024-06-27
44781,MedResearch_Inc,Oncology,Phase_I,JP,D,127,155.52,2023-07-05
44782,NovaTrial_Ltd,Rare_Disease,Phase_III,IT,E,116,228.15,2022-10-30
44783,TriPharm_LLC,Rare_Disease,Phase_II,DE,B,345,494.96,2024-04-22
44784,TrialBridge_SA,Rare_Disease,Phase_I,CA,E,228,444.12,2024-08-16
44785,ClinPath_AG,Immunology,Phase_IV,BR,C,203,208.23,2022-10-11
44786,BioPharm_Corp,Neurology,Phase_II,ES,C,493,55.78,2023-08-29
44787,TrialBridge_SA,Neurology,Phase_III,ES,C,151,464.1,2024-05-31
44788,TriPharm_LLC,Neurology,Phase_II,FR,C,291,391.23,2022-06-16
44789,MedResearch_Inc,Cardiology,Phase_IV,IT,D,463,256.78,2022-01-13
44790,BioAxis_Pty,Neurology,Phase_I,DE,D,330,262.66,2024-03-21
44791,MedResearch_Inc,Cardiology,Phase_III,AU,E,201,475.33,2024-04-04
44792,TriPharm_LLC,Rare_Disease,Phase_I,AU,E,357,323.38,2022-06-22
44793,GlobalClin_KK,Oncology,Phase_I,JP,C,238,496.76,2023-10-17
44794,CurePath_AB,Oncology,Phase_I,DE,C,355,382.22,2024-02-29
44795,GlobalClin_KK,Rare_Disease,Phase_III,BR,E,204,405.9,2024-11-21
44796,PharmaScope_BV,Cardiology,Phase_IV,BR,A,481,85.47,2024-06-04
44797,BioPharm_Corp,Neurology,Phase_II,CA,E,423,116.36,2022-08-29
44798,MedResearch_Inc,Cardiology,Phase_IV,BR,A,89,177.06,2023-09-23
44799,ClinPath_AG,Cardiology,Phase_I,AU,C,422,54.55,2024-03-14
44800,CurePath_AB,Neurology,Phase_III,NL,A,323,73.96,2022-10-25
44801,TrialBridge_SA,Oncology,Phase_I,FR,D,88,85.7,2022-06-28
44802,TrialBridge_SA,Immunology,Phase_I,AU,C,152,480.7,2023-04-25
44803,TriPharm_LLC,Oncology,Phase_I,CA,C,158,402.89,2024-02-28
44804,CurePath_AB,Immunology,Phase_III,IT,A,342,304.27,2023-08-02
44805,GlobalClin_KK,Cardiology,Phase_III,AU,E,156,82.51,2023-10-25
44806,MedResearch_Inc,Oncology,Phase_IV,BR,D,292,105.12,2023-12-31
44807,NovaTrial_Ltd,Neurology,Phase_II,CA,C,415,199.96,2024-11-13
44808,TrialBridge_SA,Neurology,Phase_IV,ES,A,238,389.31,2023-11-26
44809,TriPharm_LLC,Oncology,Phase_II,AU,E,317,70.96,2022-05-28
44810,PharmaScope_BV,Cardiology,Phase_III,US,D,324,345.64,2023-03-15
44811,TriPharm_LLC,Cardiology,Phase_IV,CA,A,215,389.82,2022-07-06
44812,NovaTrial_Ltd,Immunology,Phase_I,CA,A,237,161.83,2024-04-10
44813,BioPharm_Corp,Immunology,Phase_IV,IT,D,330,268.73,2024-12-28
44814,TrialBridge_SA,Cardiology,Phase_II,JP,A,345,113.61,2024-04-25
44815,MedResearch_Inc,Rare_Disease,Phase_I,JP,D,415,357.46,2022-09-27
44816,BioPharm_Corp,Cardiology,Phase_IV,NL,A,128,372.29,2024-02-03
44817,TriPharm_LLC,Neurology,Phase_I,NL,A,319,51.32,2022-01-24
44818,MedResearch_Inc,Oncology,Phase_IV,ES,E,41,460.22,2022-10-26
44819,ClinPath_AG,Oncology,Phase_II,DE,C,378,54.95,2022-11-29
44820,TrialBridge_SA,Neurology,Phase_III,IT,C,79,79.42,2023-05-30
44821,CurePath_AB,Cardiology,Phase_IV,NL,D,292,426.95,2022-12-18
44822,NovaTrial_Ltd,Oncology,Phase_II,CA,B,245,485.64,2023-04-20
44823,MedResearch_Inc,Rare_Disease,Phase_II,IT,C,375,230.33,2022-01-11
44824,BioAxis_Pty,Immunology,Phase_I,DE,E,90,460.53,2024-06-14
44825,GlobalClin_KK,Immunology,Phase_I,NL,C,173,358.25,2023-03-10
44826,NovaTrial_Ltd,Rare_Disease,Phase_II,BR,A,156,354.41,2024-06-04
44827,BioPharm_Corp,Immunology,Phase_I,CA,A,198,487.41,2022-03-05
44828,BioAxis_Pty,Oncology,Phase_I,IT,E,438,394.04,2024-08-07
44829,ClinPath_AG,Rare_Disease,Phase_IV,DE,C,498,185.84,2023-11-18
44830,BioPharm_Corp,Neurology,Phase_II,IT,D,482,183.92,2022-09-11
44831,CurePath_AB,Rare_Disease,Phase_IV,BR,B,133,140.53,2024-04-04
44832,GlobalClin_KK,Rare_Disease,Phase_IV,AU,B,493,80.11,2024-03-31
44833,PharmaScope_BV,Oncology,Phase_III,IT,B,185,370.07,2024-03-07
44834,PharmaScope_BV,Rare_Disease,Phase_I,IT,E,171,263.87,2024-08-11
44835,CurePath_AB,Oncology,Phase_IV,IT,D,38,105.6,2024-11-11
44836,BioAxis_Pty,Immunology,Phase_II,US,E,108,266.09,2022-07-02
44837,TrialBridge_SA,Immunology,Phase_III,BR,C,147,228.68,2022-11-06
44838,TrialBridge_SA,Oncology,Phase_II,CA,E,481,51.36,2022-02-13
44839,TrialBridge_SA,Rare_Disease,Phase_III,CA,E,13,178.02,2022-03-15
44840,MedResearch_Inc,Neurology,Phase_IV,NL,E,401,349.1,2022-04-26
44841,TrialBridge_SA,Cardiology,Phase_III,ES,B,465,64.4,2024-01-29
44842,GlobalClin_KK,Rare_Disease,Phase_I,BR,B,145,91.69,2023-10-27
44843,GlobalClin_KK,Neurology,Phase_I,JP,B,370,194.95,2022-02-08
44844,MedResearch_Inc,Cardiology,Phase_II,AU,C,270,446.08,2023-04-08
44845,CurePath_AB,Rare_Disease,Phase_I,ES,D,383,207.55,2022-05-02
44846,MedResearch_Inc,Oncology,Phase_IV,AU,E,67,385.64,2022-08-02
44847,BioAxis_Pty,Immunology,Phase_I,FR,C,349,439.5,2022-03-02
44848,PharmaScope_BV,Neurology,Phase_IV,DE,A,418,78.97,2023-08-03
44849,TriPharm_LLC,Rare_Disease,Phase_IV,US,C,266,65.8,2022-03-31
44850,BioAxis_Pty,Oncology,Phase_III,IT,D,427,468.75,2024-05-10
44851,BioAxis_Pty,Neurology,Phase_II,DE,B,494,372.07,2024-10-18
44852,GlobalClin_KK,Neurology,Phase_III,IT,E,236,226.51,2024-07-26
44853,NovaTrial_Ltd,Neurology,Phase_II,BR,E,213,231.08,2024-06-21
44854,TriPharm_LLC,Immunology,Phase_III,DE,D,401,110.13,2024-04-03
44855,BioAxis_Pty,Cardiology,Phase_II,DE,C,234,465.39,2024-09-25
44856,BioPharm_Corp,Cardiology,Phase_I,CA,C,133,489.66,2024-08-28
44857,ClinPath_AG,Cardiology,Phase_III,FR,C,102,357.99,2022-08-25
44858,NovaTrial_Ltd,Cardiology,Phase_I,ES,D,455,168.87,2023-10-25
44859,NovaTrial_Ltd,Rare_Disease,Phase_II,FR,B,94,497.69,2022-12-02
44860,PharmaScope_BV,Neurology,Phase_I,ES,C,60,171.35,2024-07-06
44861,BioAxis_Pty,Cardiology,Phase_I,JP,C,431,277.41,2022-01-12
44862,GlobalClin_KK,Immunology,Phase_II,JP,B,402,379.02,2023-04-03
44863,TriPharm_LLC,Oncology,Phase_II,DE,E,252,326.91,2023-02-20
44864,BioPharm_Corp,Rare_Disease,Phase_III,JP,B,16,178.84,2024-07-23
44865,GlobalClin_KK,Oncology,Phase_III,AU,C,215,469.15,2022-11-19
44866,ClinPath_AG,Oncology,Phase_II,AU,B,92,181.71,2024-09-08
44867,BioPharm_Corp,Cardiology,Phase_IV,AU,D,441,212.54,2023-06-29
44868,TriPharm_LLC,Oncology,Phase_I,AU,D,118,172.05,2024-01-23
44869,NovaTrial_Ltd,Neurology,Phase_II,AU,A,134,362.61,2023-08-05
44870,MedResearch_Inc,Rare_Disease,Phase_III,US,E,350,144.15,2023-04-18
44871,TrialBridge_SA,Oncology,Phase_IV,ES,B,412,355.38,2022-11-30
44872,MedResearch_Inc,Cardiology,Phase_II,CA,C,13,430.12,2022-11-05
44873,NovaTrial_Ltd,Oncology,Phase_II,NL,B,361,496.31,2023-12-03
44874,ClinPath_AG,Neurology,Phase_IV,JP,B,485,379.66,2022-12-23
44875,GlobalClin_KK,Neurology,Phase_III,AU,E,288,102.09,2024-08-05
44876,BioPharm_Corp,Oncology,Phase_IV,NL,C,225,444.31,2022-05-26
44877,BioPharm_Corp,Rare_Disease,Phase_II,ES,B,340,491.22,2022-08-25
44878,ClinPath_AG,Cardiology,Phase_II,DE,C,392,461.52,2022-02-21
44879,TriPharm_LLC,Cardiology,Phase_IV,CA,A,256,124.84,2024-08-04
44880,NovaTrial_Ltd,Immunology,Phase_II,FR,A,384,485.15,2023-03-31
44881,GlobalClin_KK,Immunology,Phase_II,JP,C,374,405.55,2022-02-08
44882,MedResearch_Inc,Oncology,Phase_II,ES,A,459,247.77,2022-02-16
44883,TrialBridge_SA,Rare_Disease,Phase_I,BR,B,288,313.32,2024-10-03
44884,ClinPath_AG,Neurology,Phase_II,IT,A,496,468.57,2024-08-23
44885,TriPharm_LLC,Rare_Disease,Phase_II,IT,D,430,187.52,2022-10-31
44886,PharmaScope_BV,Immunology,Phase_III,JP,B,350,116.98,2023-12-14
44887,BioPharm_Corp,Immunology,Phase_IV,CA,E,252,423.74,2022-10-04
44888,ClinPath_AG,Cardiology,Phase_III,IT,A,474,360.62,2024-07-13
44889,MedResearch_Inc,Cardiology,Phase_IV,JP,C,37,441.43,2024-02-24
44890,TriPharm_LLC,Rare_Disease,Phase_II,BR,D,283,243.18,2023-05-03
44891,BioPharm_Corp,Rare_Disease,Phase_II,AU,D,308,389.72,2024-10-14
44892,ClinPath_AG,Oncology,Phase_I,FR,E,140,413.18,2022-09-03
44893,NovaTrial_Ltd,Oncology,Phase_III,FR,C,485,190.45,2024-12-28
44894,NovaTrial_Ltd,Neurology,Phase_I,DE,C,169,223.0,2022-11-15
44895,TriPharm_LLC,Cardiology,Phase_II,US,A,228,114.56,2024-09-01
44896,BioAxis_Pty,Rare_Disease,Phase_III,BR,C,262,290.75,2024-07-25
44897,TriPharm_LLC,Neurology,Phase_I,DE,B,353,65.69,2023-09-09
44898,CurePath_AB,Oncology,Phase_II,FR,D,405,188.26,2022-05-14
44899,CurePath_AB,Neurology,Phase_I,US,E,425,261.28,2024-04-03
44900,TrialBridge_SA,Oncology,Phase_III,CA,B,217,419.31,2024-02-05
44901,TrialBridge_SA,Immunology,Phase_II,DE,B,192,212.76,2024-08-06
44902,MedResearch_Inc,Immunology,Phase_II,IT,C,474,258.59,2022-09-05
44903,BioPharm_Corp,Neurology,Phase_I,ES,C,273,381.99,2022-09-20
44904,CurePath_AB,Cardiology,Phase_III,NL,B,318,149.77,2023-01-23
44905,MedResearch_Inc,Immunology,Phase_I,NL,B,216,310.42,2023-02-09
44906,GlobalClin_KK,Cardiology,Phase_II,NL,A,373,73.33,2022-01-04
44907,TriPharm_LLC,Cardiology,Phase_II,FR,B,185,429.75,2022-06-18
44908,MedResearch_Inc,Neurology,Phase_IV,AU,E,107,358.36,2023-06-10
44909,NovaTrial_Ltd,Oncology,Phase_IV,DE,E,162,310.36,2024-11-25
44910,MedResearch_Inc,Immunology,Phase_II,US,C,124,246.12,2022-05-21
44911,TriPharm_LLC,Rare_Disease,Phase_IV,AU,D,283,80.34,2022-09-22
44912,BioPharm_Corp,Immunology,Phase_III,CA,D,349,404.85,2024-07-31
44913,ClinPath_AG,Oncology,Phase_II,JP,C,52,100.11,2022-02-12
44914,BioPharm_Corp,Cardiology,Phase_III,US,C,108,208.51,2022-04-18
44915,BioAxis_Pty,Immunology,Phase_I,ES,E,84,171.39,2024-09-02
44916,NovaTrial_Ltd,Neurology,Phase_IV,DE,E,277,160.3,2022-10-02
44917,ClinPath_AG,Immunology,Phase_I,CA,A,203,307.41,2022-12-04
44918,ClinPath_AG,Rare_Disease,Phase_III,ES,C,439,390.89,2022-01-17
44919,BioPharm_Corp,Immunology,Phase_II,AU,E,129,157.31,2023-03-22
44920,TriPharm_LLC,Rare_Disease,Phase_II,US,C,127,212.97,2024-12-24
44921,MedResearch_Inc,Cardiology,Phase_I,AU,D,327,370.65,2024-12-16
44922,CurePath_AB,Immunology,Phase_I,US,A,340,124.02,2023-12-05
44923,TrialBridge_SA,Cardiology,Phase_IV,ES,C,371,207.01,2024-01-10
44924,BioPharm_Corp,Neurology,Phase_II,CA,D,465,407.44,2023-12-07
44925,NovaTrial_Ltd,Neurology,Phase_I,BR,C,162,257.81,2024-02-01
44926,BioPharm_Corp,Immunology,Phase_IV,CA,D,394,184.6,2023-07-23
44927,ClinPath_AG,Immunology,Phase_IV,ES,C,135,408.74,2022-08-14
44928,TrialBridge_SA,Rare_Disease,Phase_IV,JP,E,484,81.07,2024-08-09
44929,NovaTrial_Ltd,Immunology,Phase_III,BR,C,192,157.91,2024-08-21
44930,MedResearch_Inc,Cardiology,Phase_II,BR,A,496,299.39,2022-06-08
44931,BioPharm_Corp,Neurology,Phase_III,DE,A,233,120.1,2022-04-14
44932,CurePath_AB,Cardiology,Phase_II,BR,B,189,358.33,2024-05-18
44933,MedResearch_Inc,Neurology,Phase_I,US,B,378,488.42,2022-02-22
44934,TriPharm_LLC,Oncology,Phase_I,DE,A,245,465.42,2024-06-03
44935,MedResearch_Inc,Rare_Disease,Phase_II,ES,B,236,352.79,2024-12-12
44936,PharmaScope_BV,Rare_Disease,Phase_II,BR,C,246,70.13,2022-02-09
44937,PharmaScope_BV,Neurology,Phase_II,BR,E,359,371.1,2024-05-25
44938,NovaTrial_Ltd,Rare_Disease,Phase_III,ES,C,401,287.5,2022-05-26
44939,BioAxis_Pty,Immunology,Phase_III,JP,B,344,286.04,2022-11-15
44940,CurePath_AB,Oncology,Phase_IV,CA,B,57,268.48,2023-08-23
44941,CurePath_AB,Oncology,Phase_II,DE,E,279,465.81,2024-01-16
44942,PharmaScope_BV,Rare_Disease,Phase_III,JP,A,335,153.77,2022-04-09
44943,BioAxis_Pty,Oncology,Phase_IV,FR,D,42,225.59,2022-04-30
44944,PharmaScope_BV,Immunology,Phase_I,ES,A,158,376.58,2022-11-06
44945,NovaTrial_Ltd,Rare_Disease,Phase_III,JP,C,236,482.48,2024-01-18
44946,BioAxis_Pty,Rare_Disease,Phase_II,AU,E,355,157.02,2023-03-19
44947,PharmaScope_BV,Rare_Disease,Phase_III,BR,C,474,477.68,2022-10-30
44948,MedResearch_Inc,Rare_Disease,Phase_IV,DE,D,484,317.95,2022-06-22
44949,BioPharm_Corp,Oncology,Phase_III,IT,B,289,176.68,2024-11-27
44950,ClinPath_AG,Cardiology,Phase_IV,NL,A,60,330.81,2024-02-11
44951,PharmaScope_BV,Rare_Disease,Phase_I,AU,C,342,303.58,2024-12-16
44952,BioAxis_Pty,Cardiology,Phase_I,CA,D,139,286.68,2023-06-27
44953,MedResearch_Inc,Oncology,Phase_IV,NL,B,149,194.62,2024-06-16
44954,NovaTrial_Ltd,Cardiology,Phase_II,US,A,58,353.45,2023-12-03
44955,MedResearch_Inc,Oncology,Phase_III,JP,A,257,261.49,2023-07-30
44956,BioPharm_Corp,Immunology,Phase_II,FR,C,244,214.41,2023-06-04
44957,PharmaScope_BV,Rare_Disease,Phase_I,IT,A,462,375.49,2023-07-03
44958,PharmaScope_BV,Immunology,Phase_IV,JP,B,240,150.51,2023-03-29
44959,BioAxis_Pty,Immunology,Phase_II,JP,A,69,225.55,2023-12-03
44960,BioPharm_Corp,Neurology,Phase_III,IT,E,64,91.71,2023-06-24
44961,GlobalClin_KK,Immunology,Phase_IV,AU,E,281,235.9,2024-11-29
44962,BioAxis_Pty,Neurology,Phase_I,DE,C,318,490.57,2024-09-12
44963,CurePath_AB,Cardiology,Phase_III,IT,C,20,62.26,2023-05-24
44964,TriPharm_LLC,Neurology,Phase_III,DE,B,393,268.71,2023-03-11
44965,GlobalClin_KK,Oncology,Phase_IV,US,C,171,367.97,2024-04-11
44966,TriPharm_LLC,Cardiology,Phase_III,FR,A,403,117.68,2023-12-05
44967,MedResearch_Inc,Immunology,Phase_II,NL,E,329,445.52,2022-09-12
44968,NovaTrial_Ltd,Rare_Disease,Phase_II,ES,C,48,463.46,2024-07-03
44969,BioPharm_Corp,Cardiology,Phase_III,ES,D,307,132.44,2024-01-18
44970,TriPharm_LLC,Neurology,Phase_IV,US,C,378,115.77,2023-11-12
44971,NovaTrial_Ltd,Immunology,Phase_III,DE,D,411,431.42,2024-05-07
44972,NovaTrial_Ltd,Immunology,Phase_IV,JP,D,350,199.5,2022-09-05
44973,BioAxis_Pty,Cardiology,Phase_II,BR,A,454,124.78,2024-05-26
44974,MedResearch_Inc,Oncology,Phase_III,JP,A,242,496.56,2022-05-14
44975,TrialBridge_SA,Rare_Disease,Phase_IV,DE,E,270,194.41,2024-05-19
44976,BioPharm_Corp,Cardiology,Phase_II,FR,A,185,374.9,2023-10-10
44977,PharmaScope_BV,Oncology,Phase_I,NL,D,493,249.37,2023-09-30
44978,CurePath_AB,Neurology,Phase_I,CA,A,293,281.83,2024-03-08
44979,TrialBridge_SA,Cardiology,Phase_II,ES,D,488,157.74,2022-12-07
44980,ClinPath_AG,Cardiology,Phase_I,CA,E,34,140.55,2024-04-22
44981,NovaTrial_Ltd,Oncology,Phase_IV,AU,C,274,268.42,2022-01-29
44982,GlobalClin_KK,Immunology,Phase_IV,ES,E,491,202.72,2024-01-31
44983,BioAxis_Pty,Cardiology,Phase_III,CA,B,153,330.59,2024-05-20
44984,BioAxis_Pty,Immunology,Phase_IV,CA,D,298,53.4,2022-01-04
44985,NovaTrial_Ltd,Cardiology,Phase_II,CA,A,246,251.47,2024-02-01
44986,MedResearch_Inc,Cardiology,Phase_I,FR,A,330,492.38,2024-04-28
44987,BioPharm_Corp,Rare_Disease,Phase_III,CA,B,266,482.32,2023-07-27
44988,BioAxis_Pty,Oncology,Phase_I,FR,A,16,344.56,2023-10-25
